id_namespace	id	project_id_namespace	project	persistent_id	creation_time	size_in_bytes	sha256	md5	filename	file_format	data_type
https://gtexportal.org	GTEX-11DXZ-0006-SM-5LZZH	https://gtexportal.org	0		2014-06-01T00:00:00Z	3177032990				format:2572	data:3495
https://gtexportal.org	GTEX-Q2AH-0326-SM-48U1K	https://gtexportal.org	0		2018-11-29T00:00:00Z	2528479049				format:3462	data:3495
https://gtexportal.org	GTEX-13RTJ-2426-SM-5S2Q2	https://gtexportal.org	0		2014-06-24T00:00:00Z	2001316430				format:2572	data:3495
https://gtexportal.org	GTEX-Z9EW-0426-SM-5CVM9	https://gtexportal.org	0		2018-11-29T00:00:00Z	3739078521				format:3462	data:3495
https://gtexportal.org	GTEX-13CF3-0626-SM-5J1NO	https://gtexportal.org	0		2014-06-08T00:00:00Z	4032021347				format:2572	data:3495
https://gtexportal.org	GTEX-13FHP-0004-SM-5DU3X	https://gtexportal.org	0		2015-10-06T00:00:00Z	5548924624				format:2572	data:3494
https://gtexportal.org	GTEX-13OVH-2926-SM-5IJFH	https://gtexportal.org	0		2018-11-29T00:00:00Z	4293810202				format:3462	data:3495
https://gtexportal.org	GTEX-QDVJ-1826-SM-2S1P3	https://gtexportal.org	0		2012-11-08T00:00:00Z	2911078104				format:2572	data:3495
https://gtexportal.org	GTEX-YECK-1626-SM-5IFHQ	https://gtexportal.org	0		2014-06-27T00:00:00Z	3751469423				format:2572	data:3495
https://gtexportal.org	GTEX-WOFL-0626-SM-3MJG3	https://gtexportal.org	0		2018-11-29T00:00:00Z	6108293732				format:3462	data:3495
https://gtexportal.org	GTEX-OHPL-0426-SM-3TW8X	https://gtexportal.org	0		2013-04-05T00:00:00Z	5118047466				format:2572	data:3495
https://gtexportal.org	GTEX-S33H-0008-SM-4AD6C	https://gtexportal.org	0		2014-01-06T00:00:00Z	2297171263				format:2572	data:3495
https://gtexportal.org	GTEX-132AR-2826-SM-5IJFV	https://gtexportal.org	0		2018-11-29T00:00:00Z	5017034132				format:3462	data:3495
https://gtexportal.org	GTEX-OHPN-0005-SM-2YUML	https://gtexportal.org	0		2018-11-29T00:00:00Z	6535849434				format:3462	data:3495
https://gtexportal.org	GTEX-T5JC-1826-SM-4DM6E	https://gtexportal.org	0		2018-11-29T00:00:00Z	2187453506				format:3462	data:3495
https://gtexportal.org	GTEX-ZF28-0826-SM-4WKGJ	https://gtexportal.org	0		2014-06-27T00:00:00Z	2543805902				format:2572	data:3495
https://gtexportal.org	GTEX-RM2N-0526-SM-2TF4N	https://gtexportal.org	0		2012-11-08T00:00:00Z	3938293010				format:2572	data:3495
https://gtexportal.org	GTEX-OIZI-0726-SM-2XCEI	https://gtexportal.org	0		2018-11-29T00:00:00Z	5398772663				format:3462	data:3495
https://gtexportal.org	GTEX-1A3MV-0326-SM-73KW7	https://gtexportal.org	0		2018-11-29T00:00:00Z	4430925026				format:3462	data:3495
https://gtexportal.org	GTEX-16NPX-1626-SM-6LLI5	https://gtexportal.org	0		2018-11-29T00:00:00Z	3572904914				format:3462	data:3495
https://gtexportal.org	GTEX-147GR-0526-SM-5S2MY	https://gtexportal.org	0		2014-06-08T00:00:00Z	2612432228				format:2572	data:3495
https://gtexportal.org	GTEX-13PL6-3126-SM-5LUAR	https://gtexportal.org	0		2014-06-21T00:00:00Z	2547666240				format:2572	data:3495
https://gtexportal.org	GTEX-YEC4-1026-101814-SM-5P9FX	https://gtexportal.org	0		2018-11-29T00:00:00Z	4979303826				format:3462	data:3495
https://gtexportal.org	GTEX-15RIE-0004-SM-6RBKY	https://gtexportal.org	0		2017-06-30T00:00:00Z	3030189306				format:3698	data:3494
https://gtexportal.org	GTEX-XYKS-0926-SM-4BRVG	https://gtexportal.org	0		2014-01-06T00:00:00Z	2478797658				format:2572	data:3495
https://gtexportal.org	GTEX-T6MN-2026-SM-4DM7L	https://gtexportal.org	0		2018-11-29T00:00:00Z	2791024439				format:3462	data:3495
https://gtexportal.org	GTEX-NL4W-0011-R5a-SM-2I3GD	https://gtexportal.org	0		2018-11-29T00:00:00Z	4487717134				format:3462	data:3495
https://gtexportal.org	GTEX-PWN1-2526-SM-48TDS	https://gtexportal.org	0		2014-01-04T00:00:00Z	2000675019				format:2572	data:3495
https://gtexportal.org	GTEX-ZTSS-0226-SM-59877	https://gtexportal.org	0		2014-06-27T00:00:00Z	3128266301				format:2572	data:3495
